"","status","tempo_empresa","moradia","tempo_emprestimo","idade","estado_civil","registros","trabalho","despesas","renda","ativos","dividas","valor_emprestimo","preco_do_bem"
"2480","bom",2,"pais",60,30,"separada(o)","não","autônomo",35,150,0,0,1500,1671
"2481","ruim",0,"própria",36,36,"casada(o)","não","outros",45,105,5000,3000,1000,1620
"2482","bom",13,"própria",60,28,"casada(o)","não","fixo",45,148,3500,144,1350,1496
"2483","bom",0,"priv",48,56,"casada(o)","não","outros",35,84,4500,50,700,940
"2484","bom",8,"alugada",48,39,"casada(o)","não","autônomo",66,60,0,0,700,1580
"2485","bom",4,"própria",36,54,"casada(o)","não","autônomo",35,80,25000,0,1400,1490
"2486","bom",15,"pais",60,35,"solteira(o)","não","fixo",45,226,6000,2200,1350,1609
"2487","bom",1,"própria",48,29,"casada(o)","não","fixo",45,130,4000,0,1000,1777
"2488","ruim",20,"alugada",60,47,"casada(o)","não","fixo",85,100,8000,0,1250,1250
"2489","bom",2,"própria",60,35,"casada(o)","não","outros",60,175,2500,0,1250,1412
"2490","ruim",0,"outras",60,32,"solteira(o)","não","meio período",35,NA,0,0,600,1690
"2491","bom",0,"alugada",60,35,"solteira(o)","não","fixo",51,163,0,0,1000,1353
"2492","bom",15,"outras",36,30,"casada(o)","não","fixo",45,131,0,0,250,1341
"2493","bom",24,"própria",48,39,"casada(o)","não","fixo",75,125,6000,200,1000,1409
"2494","bom",15,"própria",48,57,"casada(o)","não","autônomo",35,212,65000,0,1300,1852
"2495","ruim",1,"alugada",24,32,"solteira(o)","não","autônomo",35,NA,0,0,290,490
"2496","bom",17,"alugada",30,45,"casada(o)","não","fixo",55,104,0,0,550,575
"2497","ruim",1,"alugada",24,24,"solteira(o)","não","meio período",42,65,0,0,750,1192
"2498","ruim",2,"pais",60,23,"solteira(o)","sim","meio período",35,75,0,0,1100,1139
"2499","bom",0,"pais",60,24,"solteira(o)","não","fixo",35,126,1500,0,900,1092
"2500","bom",0,"pais",18,20,"casada(o)","não","fixo",35,91,0,0,600,750
"2501","bom",14,"alugada",36,49,"casada(o)","não","fixo",70,103,0,0,500,1017
"2502","bom",2,"pais",60,24,"solteira(o)","não","fixo",35,100,0,0,1600,1601
"2503","bom",7,"alugada",60,40,"casada(o)","sim","autônomo",76,164,3000,0,800,1032
"2504","bom",6,"própria",60,31,"casada(o)","não","fixo",45,131,4000,1600,600,1661
"2505","bom",2,"outras",18,25,"casada(o)","sim","autônomo",60,NA,0,0,850,1400
"2506","bom",0,"outras",48,39,"casada(o)","não","fixo",60,85,0,0,1450,1594
"2507","ruim",2,"priv",60,22,"casada(o)","não","meio período",35,60,2800,0,1300,1422
"2508","ruim",0,"própria",36,30,"separada(o)","não","autônomo",60,48,7000,0,300,365
"2509","bom",0,"pais",60,21,"solteira(o)","não","meio período",45,312,10000,0,1033,1175
"2510","bom",0,"pais",24,22,"solteira(o)","não","meio período",35,80,0,0,650,1356
"2511","ruim",0,"alugada",18,28,"casada(o)","sim","fixo",68,83,0,0,200,300
"2512","bom",8,"própria",24,32,"casada(o)","não","fixo",60,77,4000,0,350,865
"2513","bom",2,"pais",24,23,"solteira(o)","não","autônomo",35,63,20000,0,600,2143
"2514","bom",0,"pais",24,36,"casada(o)","não","outros",90,31,0,0,625,725
"2515","ruim",2,"alugada",60,20,"solteira(o)","não","fixo",46,108,0,0,1200,1300
"2516","bom",4,"própria",60,25,"casada(o)","não","fixo",45,68,4500,1379,725,1460
"2517","bom",5,"pais",30,24,"casada(o)","não","fixo",35,120,0,0,700,1804
"2518","bom",8,"própria",36,35,"casada(o)","sim","fixo",45,213,6000,0,1700,2450
"2519","bom",10,"pais",48,58,"casada(o)","não","outros",35,450,2500,0,1200,1505
"2520","bom",5,"própria",60,32,"casada(o)","não","fixo",45,145,13000,0,1500,1850
"2521","ruim",15,"própria",36,56,"casada(o)","sim","autônomo",35,90,16000,0,800,1300
"2522","bom",2,"alugada",60,53,"viúva(o)","não","fixo",46,114,0,0,1050,1348
"2523","bom",2,"pais",60,26,"solteira(o)","não","fixo",35,104,10000,0,1400,1490
"2524","bom",20,"própria",60,40,"casada(o)","não","fixo",45,240,8000,0,900,950
"2525","bom",1,"própria",36,48,"casada(o)","não","outros",45,45,32000,0,1500,2700
"2526","bom",10,"pais",60,28,"solteira(o)","não","fixo",35,70,3500,0,1300,1743
"2527","bom",0,"própria",60,34,"casada(o)","não","fixo",60,85,4000,0,1100,1628
"2528","bom",11,"própria",60,28,"casada(o)","não","fixo",35,82,1500,0,1090,1491
"2529","ruim",2,"alugada",24,30,"casada(o)","não","meio período",53,80,0,0,500,975
"2530","ruim",20,"própria",48,47,"casada(o)","não","autônomo",45,66,NA,0,1200,1668
"2531","ruim",0,"priv",60,43,"casada(o)","não","meio período",90,82,4000,0,600,790
"2532","bom",3,"própria",60,41,"casada(o)","não","fixo",75,99,16000,500,1000,3300
"2533","bom",28,"própria",48,54,"casada(o)","não","autônomo",75,46,15000,0,900,1300
"2534","bom",23,"outras",54,38,"separada(o)","não","fixo",60,178,0,0,740,989
"2535","bom",4,"alugada",60,30,"casada(o)","não","fixo",60,147,5500,2000,1700,1719
"2536","bom",11,"própria",48,41,"casada(o)","sim","autônomo",45,280,4000,1300,1000,1350
"2537","bom",12,"própria",60,45,"casada(o)","não","autônomo",35,75,4000,0,1000,1100
"2538","bom",6,"própria",6,29,"casada(o)","não","fixo",45,190,5000,0,200,2179
"2539","ruim",0,"própria",6,33,"solteira(o)","sim","meio período",45,240,4500,0,675,1146
"2540","bom",1,"pais",48,25,"solteira(o)","não","autônomo",35,280,6000,0,1100,1650
"2541","ruim",8,"outras",60,41,"casada(o)","não","autônomo",45,62,0,0,1800,2101
"2542","bom",12,"própria",48,35,"casada(o)","não","fixo",60,90,4500,0,900,1097
"2543","bom",17,"pais",36,33,"separada(o)","sim","fixo",35,96,0,0,475,475
"2544","bom",17,"alugada",60,44,"casada(o)","não","fixo",51,159,0,0,1100,1668
"2545","bom",1,"própria",48,42,"casada(o)","não","fixo",75,155,8000,0,600,1680
"2546","bom",19,"alugada",60,42,"solteira(o)","não","fixo",43,78,0,0,730,1070
"2547","ruim",0,"alugada",24,42,"casada(o)","sim","fixo",103,283,0,0,1897,2517
"2548","bom",10,"própria",54,41,"casada(o)","não","fixo",45,130,4500,0,1700,1957
"2549","bom",16,"outras",42,49,"casada(o)","sim","fixo",45,80,0,0,700,950
"2550","bom",0,"alugada",36,42,"solteira(o)","sim","meio período",48,129,0,0,525,525
"2551","bom",5,"própria",60,49,"casada(o)","não","fixo",35,122,5000,0,1500,1740
"2552","bom",10,"própria",30,32,"casada(o)","não","autônomo",60,65,3000,0,600,1200
"2553","bom",7,"pais",36,24,"solteira(o)","não","fixo",35,127,0,0,300,2612
"2554","bom",3,"outras",48,28,"casada(o)","não","fixo",35,125,1500,0,1500,1689
"2555","bom",0,"própria",36,42,"casada(o)","não","autônomo",60,260,3000,250,1100,1288
"2556","bom",10,"alugada",60,42,"casada(o)","não","fixo",76,158,5000,0,1000,1000
"2557","bom",32,"própria",36,49,"casada(o)","não","fixo",75,163,4000,0,400,700
"2558","ruim",14,"própria",48,29,"casada(o)","não","fixo",75,131,4000,0,980,2981
"2559","bom",20,"alugada",60,38,"casada(o)","não","fixo",74,140,0,0,1500,1600
"2560","bom",26,"própria",60,41,"casada(o)","não","fixo",45,132,0,0,1100,1472
"2561","bom",10,"priv",60,46,"casada(o)","não","fixo",75,66,5500,1700,1250,1525
"2562","bom",6,"própria",60,33,"casada(o)","não","meio período",60,140,6000,0,1150,1715
"2563","bom",2,"própria",60,23,"solteira(o)","não","fixo",35,150,3000,0,2000,4904
"2564","bom",24,"própria",48,39,"casada(o)","não","fixo",75,110,3000,0,1150,1379
"2565","ruim",2,"priv",48,27,"casada(o)","não","outros",75,59,2500,2200,1200,1530
"2566","bom",3,"priv",36,37,"casada(o)","não","autônomo",45,NA,4500,0,900,1596
"2567","bom",1,"pais",48,23,"solteira(o)","não","fixo",35,139,0,0,650,650
"2568","bom",2,"pais",36,22,"solteira(o)","não","meio período",35,100,25000,0,1400,1850
"2569","bom",16,"alugada",60,35,"solteira(o)","não","fixo",49,135,0,0,1300,1310
"2570","bom",5,"própria",48,46,"casada(o)","não","fixo",90,137,2000,0,1100,1487
"2571","bom",1,"alugada",60,40,"casada(o)","não","fixo",57,120,0,0,1500,1737
"2572","bom",0,"alugada",48,52,"casada(o)","não","autônomo",35,NA,5000,0,800,1794
"2573","bom",7,"própria",36,41,"casada(o)","não","fixo",75,87,4500,0,2000,2104
"2574","bom",23,"alugada",48,57,"solteira(o)","sim","fixo",49,142,0,0,1300,1450
"2575","bom",2,"pais",60,35,"solteira(o)","não","outros",35,65,0,0,1100,1324
"2576","bom",10,"própria",6,46,"casada(o)","não","autônomo",45,464,10000,0,1100,2235
"2577","ruim",5,"alugada",60,42,"casada(o)","sim","autônomo",113,83,0,0,1530,1530
"2578","ruim",0,"outras",60,38,"casada(o)","sim","fixo",45,NA,0,0,1500,1700
"2579","bom",0,"própria",48,25,"solteira(o)","não","fixo",35,126,2800,0,1170,1372
"2580","ruim",0,"pais",24,20,"solteira(o)","não","meio período",35,66,0,0,550,550
"2581","bom",2,"alugada",48,24,"solteira(o)","não","fixo",44,90,0,0,1200,1450
"2582","bom",10,"outras",60,57,"casada(o)","não","fixo",60,84,9000,0,1400,1423
"2583","bom",4,"outras",60,37,"casada(o)","sim","autônomo",60,61,0,0,1420,1450
"2584","bom",4,"pais",60,27,"casada(o)","não","autônomo",35,NA,0,0,1050,1214
"2585","ruim",2,"própria",60,31,"casada(o)","não","fixo",45,55,4000,800,700,1250
"2586","bom",43,"outras",24,60,"casada(o)","não","fixo",60,185,0,0,319,1669
"2587","bom",8,"pais",48,34,"solteira(o)","não","fixo",35,85,0,0,1000,1383
"2588","bom",9,"própria",48,26,"casada(o)","não","fixo",35,101,5000,0,500,1997
"2589","bom",8,"priv",48,25,"solteira(o)","não","fixo",45,180,1500,0,1100,1200
"2590","bom",30,"outras",48,50,"casada(o)","não","fixo",45,220,0,0,600,900
"2591","ruim",2,"própria",48,41,"casada(o)","não","fixo",60,142,4000,0,2000,2465
"2592","bom",5,"pais",24,32,"casada(o)","não","fixo",35,91,0,0,450,530
"2593","ruim",2,"alugada",60,62,"casada(o)","sim","outros",41,57,8000,0,1200,1500
"2594","bom",1,"própria",48,27,"solteira(o)","sim","fixo",45,62,5000,0,1500,1788
"2595","ruim",10,"própria",48,54,"casada(o)","não","autônomo",35,27,5000,0,1050,1054
"2596","ruim",4,"outras",36,54,"casada(o)","não","autônomo",60,NA,0,0,250,350
"2597","bom",22,"outras",24,36,"casada(o)","não","fixo",45,176,0,0,700,1428
"2598","bom",7,"própria",60,55,"casada(o)","não","fixo",45,124,5000,0,800,982
"2599","ruim",1,"pais",60,19,"solteira(o)","não","fixo",45,128,9500,2800,1300,1540
"2600","ruim",7,"própria",60,31,"casada(o)","não","fixo",60,92,3500,991,1050,1158
"2601","bom",7,"outras",48,55,"casada(o)","não","fixo",75,100,6000,0,1200,1700
"2602","bom",21,"própria",36,37,"casada(o)","não","fixo",75,300,7000,3500,1100,1876
"2603","bom",8,"própria",24,51,"casada(o)","não","fixo",45,167,8000,0,250,400
"2604","bom",25,"própria",60,51,"casada(o)","não","fixo",60,222,7000,0,1300,1400
"2605","ruim",1,"pais",48,22,"solteira(o)","não","autônomo",35,NA,10000,0,650,722
"2606","bom",0,"alugada",60,57,"casada(o)","não","outros",43,80,0,0,1200,1515
"2607","ruim",5,"alugada",48,48,"casada(o)","sim","autônomo",65,50,0,0,1200,1487
"2608","bom",13,"pais",60,28,"casada(o)","não","fixo",35,138,0,0,1080,1192
"2609","bom",2,"alugada",36,54,"casada(o)","não","fixo",54,187,0,0,1200,2050
"2610","ruim",1,"própria",60,53,"casada(o)","não","autônomo",35,140,8000,0,1600,2222
"2611","bom",7,"pais",60,25,"solteira(o)","não","fixo",35,58,28000,0,1100,1338
"2612","bom",18,"outras",36,42,"solteira(o)","não","fixo",35,83,0,0,700,1380
"2613","ruim",1,"alugada",36,40,"separada(o)","não","outros",79,38,0,0,400,400
"2614","bom",6,"própria",48,35,"casada(o)","não","autônomo",60,NA,3500,350,1300,1588
"2615","ruim",2,"própria",60,42,"viúva(o)","não","outros",45,35,6000,0,650,865
"2616","bom",12,"própria",48,31,"casada(o)","não","fixo",60,84,5000,0,700,1702
"2617","bom",7,"pais",60,30,"solteira(o)","não","fixo",35,95,0,0,900,1158
"2618","bom",18,"própria",36,41,"casada(o)","não","fixo",45,104,12000,800,900,1607
"2619","bom",6,"própria",36,58,"casada(o)","não","fixo",60,390,45000,0,1000,2318
"2620","bom",10,"própria",60,50,"casada(o)","não","fixo",75,209,13500,0,1450,1786
"2621","bom",7,"priv",48,27,"casada(o)","não","fixo",60,71,800,0,800,1505
"2622","bom",1,"pais",36,33,"casada(o)","não","fixo",35,200,0,0,600,1580
"2623","ruim",1,"própria",60,47,"separada(o)","não","fixo",35,48,5000,0,1200,1445
"2624","ruim",0,"pais",60,38,"separada(o)","sim","autônomo",45,NA,0,0,700,1738
"2625","bom",7,"própria",24,41,"casada(o)","não","autônomo",45,NA,6000,0,1200,2676
"2626","ruim",16,"própria",36,30,"casada(o)","não","fixo",45,82,4500,0,800,975
"2627","bom",10,"própria",36,49,"casada(o)","não","autônomo",45,126,5000,0,800,1150
"2628","bom",11,"própria",48,53,"casada(o)","não","fixo",45,111,5000,0,1300,1763
"2629","bom",20,"própria",48,44,"casada(o)","não","fixo",45,87,3000,0,800,1694
"2630","bom",1,"alugada",6,34,"casada(o)","não","autônomo",99,535,0,0,500,1196
"2631","bom",8,"alugada",36,51,"casada(o)","sim","autônomo",60,NA,0,0,400,600
"2632","ruim",1,"própria",60,36,"casada(o)","sim","autônomo",45,NA,4000,2000,1500,1743
"2633","bom",13,"outras",48,40,"casada(o)","sim","autônomo",75,270,0,0,2300,2750
"2634","ruim",8,"pais",36,27,"solteira(o)","não","meio período",35,53,0,0,225,350
"2635","ruim",1,"própria",36,38,"casada(o)","não","autônomo",90,49,7000,300,1200,1619
"2636","bom",13,"outras",60,40,"casada(o)","não","fixo",60,140,0,0,700,1465
"2637","bom",2,"pais",60,24,"solteira(o)","não","fixo",35,67,0,0,316,1080
"2638","bom",6,"própria",48,37,"casada(o)","não","autônomo",45,189,15750,3000,2300,2936
"2639","bom",0,"alugada",60,30,"casada(o)","não","fixo",43,80,0,0,1000,1056
"2640","bom",8,"alugada",48,44,"casada(o)","não","fixo",62,170,0,0,1000,1387
"2641","bom",8,"priv",36,31,"casada(o)","não","fixo",60,110,2000,360,400,450
"2642","bom",4,"outras",60,27,"casada(o)","não","fixo",35,98,5000,0,1200,1609
"2643","ruim",7,"pais",24,31,"casada(o)","não","autônomo",35,67,0,0,200,2000
"2644","bom",3,"própria",12,28,"casada(o)","não","fixo",35,120,8000,0,1000,2997
"2645","bom",8,"própria",36,38,"casada(o)","não","fixo",45,150,23000,0,2800,4400
"2646","bom",1,"pais",36,25,"solteira(o)","não","fixo",35,62,0,0,750,1366
"2647","bom",17,"própria",48,51,"casada(o)","não","autônomo",35,100,16000,0,1100,1358
"2648","bom",3,"própria",60,36,"casada(o)","não","fixo",45,160,6500,0,1500,2038
"2649","bom",13,"própria",48,37,"casada(o)","não","fixo",60,205,5000,0,600,1243
"2650","ruim",9,"alugada",60,37,"solteira(o)","não","fixo",47,115,0,0,1600,1800
"2651","ruim",0,"outras",48,45,"casada(o)","sim","fixo",45,NA,0,0,1000,1135
"2652","ruim",0,"outras",60,51,"casada(o)","não","autônomo",60,NA,0,0,1300,1321
"2653","ruim",15,"própria",24,34,"casada(o)","não","autônomo",35,NA,NA,NA,1300,2099
"2654","bom",15,"própria",12,39,"casada(o)","não","autônomo",60,110,4000,0,700,1100
"2655","bom",1,"própria",60,49,"casada(o)","não","fixo",105,531,47000,0,1400,1601
"2656","bom",5,"priv",60,24,"solteira(o)","não","fixo",35,145,4000,0,1000,1346
"2657","bom",5,"alugada",48,36,"casada(o)","sim","autônomo",72,120,100000,0,775,950
"2658","bom",0,"própria",24,33,"casada(o)","não","meio período",35,100,8000,0,500,2700
"2659","bom",12,"própria",60,39,"casada(o)","não","fixo",45,167,6000,0,1435,1875
"2660","bom",14,"própria",12,41,"casada(o)","não","autônomo",60,245,7000,0,500,1253
"2661","bom",23,"própria",36,59,"casada(o)","não","fixo",35,100,7000,0,850,1334
"2662","bom",8,"própria",48,46,"casada(o)","não","autônomo",75,190,7000,0,800,847
"2663","bom",3,"própria",60,32,"casada(o)","não","fixo",35,125,9000,2300,1350,1550
"2664","bom",15,"própria",60,33,"casada(o)","não","fixo",45,90,3000,0,1200,1323
"2665","bom",4,"própria",60,34,"casada(o)","não","fixo",45,205,11000,3700,1300,2060
"2666","ruim",3,"outras",24,28,"solteira(o)","não","fixo",35,51,0,0,800,1750
"2667","bom",31,"própria",48,56,"casada(o)","não","fixo",35,144,3000,0,850,928
"2668","ruim",5,"alugada",36,40,"casada(o)","sim","autônomo",35,NA,0,0,1800,2800
"2669","ruim",11,"própria",60,45,"casada(o)","sim","fixo",105,235,2000,670,1400,2079
"2670","bom",8,"própria",36,46,"casada(o)","não","fixo",35,160,6000,600,600,1100
"2671","bom",11,"alugada",60,54,"casada(o)","não","fixo",54,90,0,0,1000,1303
"2672","bom",21,"outras",60,43,"solteira(o)","não","fixo",35,115,0,0,1000,1338
"2673","bom",1,"própria",48,53,"casada(o)","não","autônomo",35,213,20000,0,1250,2040
"2674","ruim",0,"própria",60,43,"casada(o)","sim","fixo",60,85,4000,0,1500,1813
"2675","bom",4,"priv",36,51,"casada(o)","não","outros",45,192,4000,108,575,1075
"2676","ruim",30,"própria",60,61,"casada(o)","sim","autônomo",35,NA,60000,0,950,1015
"2677","bom",14,"própria",60,34,"solteira(o)","não","fixo",35,90,5000,0,1000,1349
"2678","bom",3,"pais",36,26,"casada(o)","não","autônomo",35,61,18000,0,800,1000
"2679","bom",3,"pais",18,21,"solteira(o)","sim","fixo",35,75,0,0,500,1364
"2680","bom",2,"pais",60,41,"casada(o)","sim","fixo",35,80,0,0,1000,1500
"2681","bom",10,"própria",60,28,"casada(o)","não","autônomo",45,NA,4000,0,1200,1214
"2682","ruim",3,"alugada",36,23,"casada(o)","não","fixo",53,178,0,0,1600,2000
"2683","ruim",0,"alugada",6,37,"separada(o)","sim","autônomo",35,NA,0,0,760,768
"2684","bom",10,"própria",60,27,"casada(o)","não","autônomo",35,180,8000,3530,1700,1847
"2685","bom",26,"própria",60,56,"casada(o)","não","fixo",35,120,3500,0,1400,1477
"2686","ruim",1,"própria",60,40,"casada(o)","não","autônomo",35,349,6000,4000,1300,1511
"2687","ruim",12,"outras",60,36,"casada(o)","sim","fixo",60,99,0,0,750,790
"2688","bom",15,"alugada",48,46,"casada(o)","não","fixo",57,122,0,0,1350,1500
"2689","bom",17,"própria",6,42,"casada(o)","não","fixo",90,111,10000,0,1000,2626
"2690","ruim",5,NA,48,46,"casada(o)","não","autônomo",75,91,6000,0,4500,6222
"2691","bom",6,"pais",60,23,"solteira(o)","não","fixo",35,109,0,0,1332,1332
"2692","ruim",0,"própria",36,54,"casada(o)","não","outros",60,35,20000,0,1000,1613
"2693","bom",10,"própria",48,38,"casada(o)","não","fixo",60,371,10000,4350,1450,1670
"2694","bom",10,"outras",42,26,"solteira(o)","não","fixo",35,67,0,0,800,1400
"2695","bom",6,"própria",60,33,"casada(o)","não","autônomo",60,NA,11000,450,1350,2006
"2696","ruim",1,"priv",48,40,"casada(o)","não","autônomo",45,NA,4000,0,750,1720
"2697","bom",2,"alugada",48,33,"solteira(o)","não","meio período",41,57,0,0,1230,1515
"2698","bom",11,"própria",30,27,"casada(o)","não","fixo",45,70,3500,0,1200,1531
"2699","ruim",1,"própria",48,25,"casada(o)","não","meio período",35,63,3500,0,890,890
"2700","bom",16,"própria",60,32,"casada(o)","sim","fixo",35,204,7000,0,1200,1503
"2701","bom",20,"própria",24,51,"casada(o)","não","fixo",45,185,10000,0,600,750
"2702","ruim",5,"própria",48,40,"casada(o)","sim","fixo",75,115,20000,100,1200,1800
"2703","bom",3,"própria",36,37,"casada(o)","não","autônomo",35,141,5000,400,1000,1912
"2704","bom",13,"priv",48,36,"casada(o)","não","fixo",75,81,4750,0,1200,1385
"2705","bom",6,"alugada",60,25,"casada(o)","não","fixo",55,100,0,0,1000,11140
"2706","bom",11,"pais",48,28,"solteira(o)","sim","fixo",35,96,0,0,1100,1370
"2707","bom",3,"própria",60,34,"casada(o)","não","autônomo",45,NA,3000,0,1350,1423
"2708","ruim",2,"própria",60,20,"solteira(o)","não","fixo",35,150,32000,2000,1500,1599
"2709","bom",13,"alugada",60,34,"casada(o)","não","fixo",65,199,0,0,1550,2100
"2710","bom",7,"pais",24,45,"solteira(o)","não","fixo",35,96,0,0,300,600
"2711","bom",3,"alugada",24,28,"casada(o)","não","fixo",80,198,0,0,100,560
"2712","bom",3,"própria",60,27,"casada(o)","não","autônomo",45,21,4000,0,1050,1064
"2713","bom",25,"própria",60,63,"casada(o)","não","autônomo",60,70,10000,0,700,925
"2714","ruim",6,"pais",60,23,"solteira(o)","não","fixo",35,50,0,0,1200,1830
"2715","bom",3,"própria",60,26,"casada(o)","não","autônomo",35,121,8000,3055,1400,1581
"2716","ruim",2,"alugada",60,41,"separada(o)","não","fixo",41,58,0,0,1000,1189
"2717","ruim",1,"pais",48,27,"solteira(o)","não","fixo",35,93,6000,0,550,818
"2718","bom",32,"própria",36,53,"casada(o)","não","fixo",35,100,4000,0,475,550
"2719","bom",15,"pais",36,37,"casada(o)","não","fixo",75,130,0,0,800,1479
"2720","bom",4,"própria",48,50,"casada(o)","não","autônomo",75,NA,NA,0,900,1073
"2721","ruim",2,"outras",36,30,"solteira(o)","não","fixo",35,55,0,0,950,1316
"2722","bom",0,"própria",48,45,"casada(o)","não","meio período",35,110,3000,0,1200,1642
